Starting sending rate = 2.24e+06
WARNING: Starting IXP rate controller
CUDTUnited::bind()
CUDTUnited::updateMux() called, receive queue is created
server is ready at port: 9001
Starting sending rate = 2.24e+06
WARNING: Starting IXP rate controller
CUDTUnited::newConnection()
new connection: 10.0.0.1:34085
Recv Rate(Mb/s)	RTT(ms)	Packets Recvd
3.01837		10000	263		
1.86339		10000	160		
1.60718		10000	138		
1.51399		10000	130		
1.46742		10000	126		
1.45578		10000	125		
1.46742		10000	126		
1.47907		10000	127		
1.49069		10000	128		
1.5141		10000	130		
1.53732		10000	132		
1.56059		10000	134		
1.57225		10000	135		
1.60719		10000	138		
1.61883		10000	139		
1.65373		10000	142		
1.66541		10000	143		
1.68871		10000	145		
1.712		10000	147		
1.70032		10000	146		
1.23458		10000	106		
3.37765		10000	290		
2.64391		10000	227		
2.46915		10000	212		
2.3875		10000	205		
2.32931		10000	200		
2.2828		10000	196		
2.25937		10000	194		
2.22444		10000	191		
2.21292		10000	190		
2.39912		10000	206		
2.51563		10000	216		
2.36435		10000	203		
2.39917		10000	206		
2.4225		10000	208		
2.44578		10000	210		
2.469		10000	212		
2.49237		10000	214		
2.51566		10000	216		
2.53895		10000	218		
2.57397		10000	221		
2.59719		10000	223		
2.62036		10000	225		
2.63212		10000	226		
2.65542		10000	228		
2.6787		10000	230		
2.66702		10000	229		
2.69045		10000	231		
2.66715		10000	229		
2.67882		10000	230		
2.65552		10000	228		
2.6088		10000	224		
3.15644		10000	271		
3.21448		10000	276		
2.95811		10000	254		
3.03985		10000	261		
3.0864		10000	265		
3.10973		10000	267		
3.1446		10000	270		
3.19113		10000	274		
3.22603		10000	277		
3.261		10000	280		
2.43402		10000	209		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
0		10000	0		
