WARNING:tensorflow:From /usr/src/PCC/aurora-RL/src/udt-plugins/testing/loaded_agent.py:22: The name tf.Session is deprecated. Please use tf.compat.v1.Session instead.

2020-12-03 00:58:07.717280: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcuda.so.1
2020-12-03 00:58:07.965696: E tensorflow/stream_executor/cuda/cuda_driver.cc:318] failed call to cuInit: CUDA_ERROR_NO_DEVICE: no CUDA-capable device is detected
2020-12-03 00:58:07.965777: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:156] kernel driver does not appear to be running on this host (ins7570): /proc/driver/nvidia/version CUDTUnited::connect()
CUDTUnited::updateMux() called, receive queue is created
connect
finished connect
	Rate (Mbps)	RTT (ms)	Sent		Lost
1	4.65778		377.875		611		0
2	8.21109		378.41		1316		136
3	7.17453		378.438		1932		256
4	7.40748		378.471		2568		323
5	8.0364		378.618		3258		393
6	8.29264		378.414		3970		505
7	7.95489		378.428		4653		644
8	7.94326		378.544		5335		741
9	8.24606		378.447		6043		836
10	8.31109		378.587		6768		936
11	8.88479		376.662		7531		1051
12	8.87465		378.186		8293		1193
13	8.77		378.04		9046		1299
14	8.75846		379.807		9798		1434
15	8.82805		378.877		10556		1555
16	9.0844		378.876		11336		1664
17	9.22432		378.887		12128		1794
18	9.2826		379.318		12925		1939
19	9.44563		379.319		13736		2056
20	9.66683		379.364		14566		2179
21	9.87646		379.054		15414		2291
22	10.3654		378.672		16304		2396
23	10.8198		378.948		17233		2541
24	11.0758		378.816		18184		2678
25	11.3557		379.078		19159		2851
26	11.577		380.196		20153		2978
27	11.7168		379.089		21159		3141
28	12.2175		379.211		22208		3270
29	12.7765		379.172		23305		3411
30	13.3005		379.137		24447		3546
31	14.1043		379.01		25658		3692
32	15.0009		379.328		26946		3793
33	15.828		379.166		28305		3995
34	16.5034		383.538		29722		4119
35	18.099		379.115		31276		4330
36	18.7159		378.882		32883		4486
37	19.974		379.386		34598		4669
38	21.325		379.276		36429		4869
39	22.4547		379.473		38357		5122
40	23.1309		379.344		40343		5389
41	24.5161		379.547		42448		5578
42	26.3562		379.884		44711		5849
43	27.4164		379.054		47065		6176
44	27.9288		379.578		49463		6523
45	29.2911		379.591		51978		6793
46	31.1083		379.642		54649		7132
47	32.2379		379.692		57417		7475
48	33.7985		378.696		60319		7851
49	34.3228		378.614		63266		8387
50	33.6241		378.662		66153		8882
51	33.9379		378.641		69067		9277
52	35.0916		381.963		72080		9720
53	35.2547		378.92		75107		10270
54	34.4861		379.145		78068		10790
55	34.7425		379.045		81051		11236
56	35.4529		379.162		84095		11705
57	35.6042		379.089		87152		12234
58	35.1151		379.05		90167		12765
59	35.0102		379.207		93173		13269
60	35.1614		379.118		96192		13768
61	35.3598		379.191		99228		14261
62	35.4181		379.058		102269		14775
63	35.2552		379.518		105296		15293
64	35.1039		379.089		108311		15814
65	35.1153		379.113		111326		16316
66	35.1736		379.116		114346		16830
67	35.127		379.108		117362		17323
68	35.185		378.891		120383		17823
69	35.3015		378.992		123414		18322
70	35.2899		378.922		126444		18830
71	35.3597		379.009		129480		19336
72	35.2085		378.877		132503		19862
73	34.9869		379.133		135507		20370
74	35.0571		378.985		138517		20865
75	35.3128		378.557		141549		21362
76	35.2781		379.089		144578		21885
77	35.1036		378.911		147592		22395
78	35.1151		379.023		150607		22913
79	35.0455		379.049		153616		23408
80	35.2434		379.229		156642		23897
81	35.2899		379.278		159672		24412
82	35.2432		379.351		162698		24922
83	35.185		378.918		165719		25423
84	35.3482		378.981		168754		25926
85	35.4298		378.971		171796		26447
86	35.2783		379.336		174825		26980
87	35.0221		378.749		177832		27503
88	34.8708		378.598		180826		27996
89	35.1968		378.55		183848		28474
90	35.3948		378.641		186887		29000
91	35.1034		378.539		189901		29526
92	34.9862		378.543		192905		30022
93	35.1037		379.038		195919		30526
94	35.0921		379.304		198932		31038
95	35.1269		379.378		201948		31530
96	35.2897		379.357		204978		32036
97	35.1729		379.299		207998		32553
98	35.1269		378.987		211014		33052
99	35.3833		380.326		214052		33545
100	35.6625		379.258		217114		34092
101	35.2183		379.049		220138		34626
102	35.0686		379.033		223149		35147
103	35.066		382.33		226160		35636
104	35.0807		378.794		229172		36167
105	34.929		378.815		232171		36666
106	35.1155		378.724		235186		37158
107	35.371		378.858		238223		37653
108	35.2645		379.274		241251		38174
109	35.0781		382.325		244263		38724
110	34.3934		382.401		247216		39235
111	34.7778		382.353		250202		39680
112	35.351		382.952		253239		40184
113	35.2427		382.452		256265		40725
114	34.9405		382.713		259265		41225
115	35.0573		382.786		262275		41712
116	35.2908		383.414		265305		42226
117	34.7886		383.163		268292		42749
118	34.9522		387.228		271293		43200
