SendRate(Mb/s)	RTT(ms)	CTotal	Loss	RecvACK	RecvNAK
1	90.2217	181.21	7779	333
2	116.059	200.842	17744	14432
3	24.7731	79.953	19871	14945
4	35.6396	138.77	22931	14945
5	48.6727	200.336	27110	16134
6	45.3882	200.642	31007	17703
7	36.1172	200.647	34108	18918
8	27.9993	152.935	36512	19060
9	27.0792	73.01	38837	19150
10	31.5283	124.356	41544	19150
11	36.5364	199.657	44681	19503
12	36.5248	200.947	47817	20317
13	33.252	200.656	50672	20667
14	28.3368	193.465	53105	20915
15	26.5318	66.071	55383	20915
16	31.1788	103.849	58060	20921
17	39.9262	200.42	61488	21410
18	40.3085	200.546	64949	22595
19	36.8524	200.619	68113	23095
20	30.3291	193.848	70717	23640
21	28.8731	174.89	73196	23640
22	29.8846	191.884	75762	23654
23	28.8489	184.971	78239	23700
24	28.5689	182.735	80692	23700
25	29.6173	192.273	83235	23719
26	28.2428	176.12	85660	23719
27	28.6388	155.799	88119	23719
28	29.6522	166.643	90665	23719
29	29.9897	193.376	93240	23764
30	28.9293	189.582	95724	23783
31	29.1878	193.233	98230	23806
32	30.1528	195.152	100819	23868
33	28.6037	194.425	103275	23926
34	29.3968	187.332	105799	23926
35	29.3024	189.384	108315	23946
36	29.7696	198.227	110871	24032
37	28.896	184.89	113352	24032
38	29.2906	198.184	115867	24047
39	29.3151	193.586	118384	24113
40	28.7444	166.676	120852	24113
41	29.2447	173.422	123363	24113
42	29.8161	192.581	125923	24160
43	28.6396	187.25	128382	24175
44	29.2466	189.797	130893	24175
45	29.2816	192.797	133407	24218
46	28.733	170.991	135874	24218
47	29.2	177.15	138381	24218
48	29.9202	196.026	140950	24279
49	28.6399	178.321	143409	24296
50	29.1978	180.326	145916	24296
51	29.7812	196.195	148473	24333
52	29.9792	199.02	151047	24419
53	28.465	191.546	153491	24433
54	29.7229	192.909	156043	24445
55	29.3153	193.978	158560	24518
56	28.8601	170.02	161038	24518
57	29.2337	188.638	163548	24524
58	29.9675	196.915	166121	24594
59	28.7084	192.709	168586	24616
60	29.3036	183.585	171102	24616
61	29.2559	194.602	173614	24654
62	28.7097	174.296	176079	24655
63	29.3493	181.792	178599	24655
64	29.8744	194.262	181164	24714
65	28.5233	179.827	183613	24734
66	29.2687	188.94	186126	24738
67	29.4077	193.258	188651	24764
68	28.2788	169.205	191079	24774
69	29.0123	171.304	193570	24774
70	30.1422	192.918	196158	24794
71	30.0022	194.836	198734	24894
72	28.733	187.719	201201	24923
73	29.6414	193.372	203746	24958
74	28.2321	176.494	206170	24986
75	28.8842	161.752	208650	24986
76	29.7685	184.586	211206	24986
77	30.3286	197.424	213810	25075
78	29.0928	195.903	216308	25089
79	29.6995	197.647	218858	25159
80	28.465	178.403	221302	25176
81	28.6625	164.407	223763	25176
82	29.6647	174.506	226310	25176
83	30.1296	195.07	228897	25210
84	29.2339	192.266	231407	25314
85	29.2911	184.475	233922	25322
86	29.7695	191.871	236478	25359
87	28.5698	184.003	238931	25395
88	29.0232	186.269	241423	25396
89	29.7334	190.641	243976	25420
90	29.6284	195.438	246520	25515
91	29.0359	178.447	249013	25515
92	29.5831	191.285	251553	25590
93	28.7447	190.366	254021	25609
94	28.9077	184.514	256503	25609
95	30.0944	190.89	259087	25629
96	28.989	194.226	261576	25705
97	28.931	180.767	264060	25705
98	29.8381	191.211	266622	25722
99	28.8727	184.191	269101	25788
100	28.6162	173.251	271558	25788
101	29.5596	184.993	274096	25789
102	29.8975	196.383	276663	25863
103	28.5578	182.47	279115	25876
104	29.3393	189.907	281634	25891
105	29.3968	193.326	284158	25971
106	28.4291	173.399	286599	25973
107	29.3865	170.484	289122	25973
108	29.781	192.489	291679	26010
109	28.6281	188.722	294137	26020
110	28.9426	189.401	296622	26026
111	30.2574	194.398	299220	26084
112	29.4771	192.711	301751	26112
113	29.2092	191.713	304259	26149
114	29.2432	191.97	306770	26192
115	28.395	166.129	309208	26197
116	28.8595	159.283	311686	26197
117	30.0942	188.171	314270	26227
118	28.8727	188.838	316749	26258
119	29.3847	193.224	319272	26287
120	29.4317	194.516	321799	26302
