SendRate(Mb/s)	RTT(ms)	CTotal	Loss	RecvACK	RecvNAK
1	24.0033	35.77	2071	1407
2	40.3914	40.215	5539	2390
3	31.8776	40.241	8276	2665
4	32.4249	39.711	11060	2974
5	31.061	33.715	13727	3191
6	30.0944	39.111	16311	3292
7	29.2688	39.292	18824	3317
8	29.5832	38.586	21364	3365
9	29.129	37.226	23865	3393
10	29.1855	36.914	26371	3409
11	29.3143	36.366	28888	3457
12	29.396	39.447	31412	3486
13	29.3154	38.56	33929	3523
14	29.2572	32.341	36441	3558
15	29.4312	38.837	38968	3591
16	29.1644	37.769	41472	3608
17	29.1872	38.079	43978	3632
18	28.9315	31.616	46462	3653
19	29.362	38.403	48983	3686
20	29.2222	37.662	51492	3703
21	29.1988	36.172	53999	3736
22	29.3385	38.112	56518	3767
23	29.4318	35.013	59045	3822
24	29.3968	37.889	61569	3848
25	29.5022	37.234	64102	3906
26	29.0707	35.621	66598	3912
27	29.2223	34.888	69107	3956
28	29.49	38.711	71639	3988
29	29.2099	37.652	74147	4017
30	29.4434	37.358	76675	4060
31	28.9777	34.247	79163	4083
32	29.4319	39.509	81690	4099
33	28.966	32.499	84177	4128
34	29.49	38.766	86709	4158
35	29.1059	37.365	89208	4173
36	29.2804	38.887	91722	4198
37	29.5139	39.009	94256	4251
38	28.8727	33.24	96735	4264
39	29.1046	36.652	99234	4278
40	29.1642	36.778	101738	4285
41	29.2212	37.415	104247	4321
42	29.3502	38.061	106767	4342
43	29.0231	35.488	109259	4366
44	29.1989	38.539	111766	4382
45	28.9544	34.155	114252	4395
46	29.3736	36.563	116774	4432
47	29.303	37.343	119290	4456
48	29.2805	38.682	121804	4488
49	29.0358	37.148	124297	4498
50	29.489	39.549	126829	4537
51	29.023	34.175	129321	4555
52	29.3737	37.567	131843	4595
53	29.0478	32.723	134337	4608
54	29.6068	35.641	136879	4668
55	29.2455	37.729	139390	4680
56	29.2343	34.423	141900	4722
57	29.1399	35.449	144402	4726
58	29.0942	29.894	146900	4763
59	29.4661	33.801	149430	4803
60	29.6536	38.949	151976	4847
61	29.1046	37.946	154475	4870
62	29.1394	38.679	156977	4890
63	29.3387	37.689	159496	4922
64	29.0128	34.872	161987	4938
65	29.4776	38.072	164518	4969
66	29.2337	38.458	167028	5002
67	29.1288	38.185	169529	5017
68	29.2921	38.166	172044	5040
69	29.1983	38.506	174551	5068
70	29.1637	36.978	177055	5088
71	29.3271	35.622	179573	5130
72	29.1523	39.314	182076	5143
73	29.1873	35.063	184582	5169
74	29.6182	39.168	187125	5218
75	29.1408	37.134	189627	5234
76	29.1872	38.051	192133	5255
77	29.2221	37.531	194642	5287
78	29.3036	39.188	197158	5316
79	29.2223	37.664	199667	5340
80	29.3255	38.381	202185	5378
81	29.1392	34.581	204687	5408
82	29.2454	35.13	207198	5440
83	29.2686	37.918	209711	5451
84	29.2094	37.964	212219	5488
85	29.0582	34.565	214714	5498
86	29.723	38.375	217266	5568
87	29.0688	38.425	219762	5582
88	29.2338	38.361	222272	5599
89	29.1995	35.082	224779	5635
90	29.4079	38.178	227304	5666
91	29.0581	37.942	229799	5685
92	29.2689	37.605	232312	5707
93	29.0344	32.331	234805	5739
94	29.5961	38.708	237346	5779
95	28.9541	32.692	239832	5796
96	29.1045	35.91	242331	5813
97	29.5247	38.713	244866	5850
98	29.3387	38.205	247385	5880
99	29.2339	37.932	249895	5911
100	29.2576	36.154	252407	5950
101	29.3028	38.396	254923	5964
102	29.0476	35.887	257417	5982
103	29.198	39.144	259924	6001
104	28.9544	34.746	262410	6007
105	29.0467	34.163	264904	6023
106	29.5001	38.835	267437	6066
107	29.1637	36.144	269941	6090
108	29.2794	38.631	272455	6111
109	29.1525	35.929	274958	6139
110	29.2223	36.747	277467	6165
111	29.1642	35.827	279971	6181
112	29.5717	39.189	282510	6229
113	29.2095	36.687	285018	6254
114	29.3265	38.31	287536	6286
115	29.0942	35.873	290034	6319
116	29.246	39.031	292545	6345
117	29.2677	37.388	295058	6375
118	29.1281	38.46	297559	6404
119	29.0573	35.152	300054	6411
120	29.0352	34.23	302547	6425
