SendRate(Mb/s)	RTT(ms)	CTotal	Loss	RecvACK	RecvNAK
1	2.15687	273.641	188	0
2	5.34568	833.348	647	0
3	6.20749	1203.56	1180	0
4	6.20748	1598.7	1713	0
5	6.20725	1598.7	2246	0
6	6.19583	1598.7	2778	0
7	10.6098	3162.5	3689	0
8	12.4042	3162.5	4754	0
9	12.404	3162.5	5819	0
10	12.4034	3162.5	6884	0
11	12.4032	3162.5	7949	0
12	12.4153	3162.5	9015	0
13	12.4034	3162.5	10080	0
14	12.4033	3162.5	11145	0
15	12.4149	3162.5	12211	0
16	9.3403	7743.33	13013	3809
17	3.00486	7735.13	13271	4666
18	3.20273	7834.31	13546	5538
19	3.09796	7950.37	13812	6411
20	3.09792	8058.16	14078	7283
21	3.10959	8174.35	14345	8156
22	3.09793	8270.97	14611	9004
23	3.1095	8373.11	14878	9299
24	3.09792	9127.37	15144	9571
25	3.0979	9837.01	15410	9926
26	3.10957	10746	15677	10161
27	3.09799	11053.7	15943	10431
28	3.10958	11950.8	16210	10648
29	2.53884	12038.6	16428	10648
30	1.66543	12042.6	16571	10648
31	1.44425	12046.3	16695	10648
32	1.54897	12042.4	16828	10648
33	1.54897	12048.4	16961	10648
34	1.54897	12047.7	17094	10648
35	1.56062	12022.6	17228	10648
36	1.54897	12031	17361	10648
37	1.54903	12042.1	17494	10648
38	0.512456	12040.9	17538	10648
39	0	12042.7	17538	10648
40	0.407581	12059.1	17573	10648
41	0.605561	12050.4	17625	10648
42	0	12039.2	17625	10648
43	0.244548	12026.3	17646	10648
44	0.780238	12029.9	17713	10648
45	0	12021.9	17713	10648
46	0.197971	12022.4	17730	10648
47	0.826829	12041.2	17801	10648
48	0.407616	12037	17836	10648
49	1.28119	2825.67	17946	10648
50	1.16472	2720.43	18046	10648
51	1.33942	2257.85	18161	10648
52	1.25789	2605.17	18269	10648
53	1.2579	2632.55	18377	10648
54	1.68881	2983.27	18522	10648
55	1.74708	3253.5	18672	10648
56	1.74708	3433.54	18822	10648
57	1.74703	3703.04	18972	10648
58	1.93338	4112.39	19138	10648
59	2.22459	4356.58	19329	14398
60	2.23622	4839.12	19521	14398
61	2.22461	5323.05	19712	14398
62	2.23625	5806.9	19904	14398
63	2.22457	6291.54	20095	14398
64	2.23625	6775.52	20287	14398
65	2.22461	6775.52	20478	14398
66	2.2362	6775.52	20670	14398
67	2.2246	6775.52	20861	14398
68	2.22457	6775.52	21052	14398
69	2.23622	6775.52	21244	14398
70	2.22461	6775.52	21435	14398
71	2.23625	6775.52	21627	14398
72	2.22457	6775.52	21818	14398
73	1.92179	12198.2	21983	14398
74	1.21131	12028.9	22087	14398
75	1.39763	12032.1	22207	14398
76	1.25789	12031.7	22315	14398
77	1.25789	12024.6	22423	14398
78	1.26954	12025.3	22532	14398
79	1.2579	12027.4	22640	14398
80	1.25789	12029.8	22748	14398
81	1.2579	12036	22856	14398
82	1.26954	12033.5	22965	14398
83	0.663796	12042.7	23022	14398
84	0	12050.9	23022	14398
85	0.267846	11716.5	23045	14398
86	0.745351	11676.4	23109	14398
87	0	11711.1	23109	14398
88	0.116461	11715.9	23119	14398
89	0.908421	11723.7	23197	14398
90	0	11722	23197	14398
91	0.128098	11714.1	23208	14398
92	0.896735	11714.4	23285	14398
93	0	11717.8	23285	14398
94	0.675429	2615.88	23343	14398
95	1.29283	1037.25	23454	14398
96	1.25791	1374.15	23562	14398
97	1.67719	1569.16	23706	14398
98	1.74707	1749.24	23856	14398
99	1.81685	2007	24012	14398
100	2.22445	2491.06	24203	14398
101	2.23611	2974.71	24395	14398
102	2.22446	3459.98	24586	14398
103	2.2362	3943.56	24778	14398
104	2.42246	4260.36	24986	14398
105	2.71361	5039.03	25219	14398
106	2.71362	5428.39	25452	14398
107	2.71361	5818.27	25685	14398
108	2.71361	6599.9	25918	14398
109	2.7136	6989.09	26151	14398
110	2.71361	7771.49	26384	14398
111	2.71357	8160.82	26617	14398
112	2.72525	8939.55	26851	14398
113	2.71361	9328.97	27084	14398
114	2.71352	10107.6	27317	14398
115	2.7835	10570.3	27556	14398
116	3.20276	11105.9	27831	14398
117	3.19108	12060.6	28105	14398
118	1.85178	12061.6	28264	14398
119	1.59556	12056.4	28401	14398
120	1.60726	12049.1	28539	14398
