SendRate(Mb/s)	RTT(ms)	CTotal	Loss	RecvACK	RecvNAK
1	89.6141	124.023	7796	0
2	484.772	590.638	49420	0
3	644.738	1056.59	104777	0
4	28.9289	1747.21	107261	0
5	28.9294	2763.52	109745	0
6	334.117	4010.56	138432	35487
7	390.009	4013.59	171919	89015
8	317.023	4000.07	199140	89119
9	1.21123	4168.04	199244	89223
10	0.395985	3922.95	199278	89239
11	0	3929.17	199278	89239
12	0.116461	3962.76	199288	89249
13	0	3962.76	199288	89249
14	0	3962.76	199288	89249
15	0.0232927	3962.76	199290	89249
16	0	3962.76	199290	89249
17	0	3962.76	199290	89249
18	0	3962.76	199290	89249
19	0	3962.76	199290	89249
20	0	3962.76	199290	89249
21	0	3962.76	199290	89249
22	0	3962.76	199290	89249
23	0	3962.76	199290	89249
24	0	3962.76	199290	89249
25	0	3962.76	199290	89249
26	0	3962.76	199290	89249
27	0	3962.76	199290	89249
28	0	3962.76	199290	89249
29	0	3962.76	199290	89249
30	0	3962.76	199290	89249
31	0	3962.76	199290	89249
32	0	3962.76	199290	89249
33	0	3962.76	199290	89249
34	182.485	645.752	214958	171475
35	197.037	645.752	231876	171475
36	197.324	1160.93	248818	171475
37	196.943	2188.94	265728	171475
38	186.08	3898.16	281705	171475
39	97.5779	3998.43	290083	171475
40	59.6654	4004.92	295206	171475
41	0	4014.01	295206	171475
42	0.174701	4019.7	295221	171494
43	51.3158	4020.59	299627	177367
44	49.1482	4019.35	303847	181151
45	12.101	1896.24	304886	181151
46	0	2368.03	304886	181151
47	0	2793.69	304886	181151
48	0	2993.76	304886	181151
49	0	2993.76	304886	181151
50	0	2993.76	304886	181151
51	0	2993.76	304886	181151
52	0	2993.76	304886	181151
53	0	2993.76	304886	181151
54	0	2993.76	304886	181151
55	0	2993.76	304886	181151
56	0	2993.76	304886	181151
57	0	2993.76	304886	181151
58	0	2993.76	304886	181151
59	27.0326	2335.32	307207	241177
60	50.4318	560.7	311537	241177
61	49.7749	894.825	315811	241177
62	50.4058	1088.97	320139	241177
63	50.6602	1434.05	324489	241177
64	50.6852	1883.22	328841	241177
65	51.6989	2489.72	333280	241177
66	51.7566	2940.87	337724	241177
67	51.6898	3391.82	342162	241177
68	51.7099	3830.43	346602	241177
69	51.3517	3898.12	351011	241177
70	48.5893	3894.48	355183	241177
71	49.1244	3892.98	359401	241177
72	49.1614	3901.52	363622	241177
73	49.0922	3937.97	367853	241177
74	48.6022	3963.26	372026	241177
75	46.681	3995.36	376034	241177
76	46.7367	4018.17	380047	241177
77	46.7025	4018.44	384057	242351
78	46.7393	4018.4	388070	244035
79	44.9553	4018.42	391930	245554
80	41.7997	4019	395519	247079
81	41.6235	4019.47	399093	269979
82	41.6146	4019.95	402666	270742
83	41.6134	4021.43	406239	271559
84	38.703	4019.99	409562	272133
85	34.1245	4019.19	412492	272816
86	34.5449	4017.29	415458	272816
87	34.5565	4016.76	418425	272816
88	34.4634	4017.88	421384	272816
89	29.8386	4017.67	423946	272816
90	26.3097	4019.09	426205	272816
91	9.93483	4019.83	427058	272816
92	0	4018.39	427058	272816
93	0.0116475	3992.74	427059	272817
94	0	3887.51	427059	272817
95	0	3887.51	427059	272817
96	0	3887.51	427059	272817
97	0	3887.51	427059	272817
98	0	3887.51	427059	272817
99	0	3887.51	427059	272817
100	0	3887.51	427059	272817
101	0	3887.51	427059	272817
102	0	3887.51	427059	272817
103	0	3887.51	427059	272817
104	0	3887.51	427059	272817
105	0	3887.51	427059	272817
106	0	3887.51	427059	272817
107	0	3887.51	427059	272817
108	0	3887.51	427059	272817
109	0	3887.51	427059	272817
110	0	3887.51	427059	272817
111	0	3887.51	427059	272817
112	0	3887.51	427059	272817
113	21.1974	8.153	428879	277445
114	62.3902	406.842	434236	277445
115	70.8814	868.985	440322	277445
116	74.9906	1187.89	446761	277445
117	74.8986	1649.95	453192	277445
118	77.1325	2293.36	459815	277445
119	84.5037	3034.18	467071	277445
120	84.5293	3712.04	474329	278128
