SendRate(Mb/s)	RTT(ms)	CTotal	Loss	RecvACK	RecvNAK
1	213.716	94.249	18593	14923
2	229.542	94.061	38301	26997
3	173.479	94.258	53196	32269
4	124.018	30.927	63844	33101
5	198.538	94.294	80891	38547
6	162.105	94.098	94809	43176
7	116.354	29.47	104799	43472
8	141.567	93.583	116954	43920
9	147.179	94.201	129591	46286
10	121.038	58.543	139983	46860
11	124.414	42.668	150665	46860
12	145.448	94.244	163153	48094
13	126.685	87.583	174030	48843
14	122.753	75.291	184569	48843
15	127.128	93.495	195484	48919
16	123.537	90.07	206091	49016
17	124.419	91.66	216774	49058
18	121.154	72.226	227176	49058
19	123.664	68.884	237794	49058
20	130.003	94.048	248956	49321
21	123.725	81.781	259579	49579
22	123.225	72.849	270159	49579
23	127.183	93.847	281079	49696
24	123.778	87.379	291706	49748
25	123.699	84.92	302327	49790
26	121.451	68.624	312755	49790
27	124.819	73.268	323472	49790
28	130.746	94.115	334698	50231
29	123.235	81.979	345279	50344
30	123.023	73.746	355842	50344
31	127.442	94.062	366784	50448
32	124.349	91.543	377460	50574
33	121.804	80.538	387918	50582
34	124.054	79.183	398569	50582
35	125.498	90.782	409344	50667
36	123.828	89	419976	50677
37	124.688	90.42	430682	50713
38	123.168	79.246	441257	50874
39	122.495	70.392	451774	50875
40	127.034	88.172	462681	50889
41	123.769	85.767	473308	51079
42	121.254	66.472	483719	51079
43	129.139	92.365	494807	51152
44	125.368	93.636	505571	51409
45	122.966	85.995	516129	51416
46	123.595	82.624	526741	51416
47	125.787	93.662	537541	51552
48	121.689	73.503	547989	51567
49	124.708	77.846	558696	51567
50	128.519	94.089	569731	51853
51	124.402	92.554	580412	51946
52	121.538	75.569	590847	52084
53	120.885	49.808	601226	52084
54	131.011	86.863	612475	52138
55	126.697	89.321	623353	52653
56	119.514	53.615	633614	52653
57	127.802	72.019	644587	52653
58	134.941	94.18	656173	53590
59	123.08	86.475	666741	53729
60	122.828	78.651	677287	53729
61	127.282	93.57	688215	53896
62	124.541	92.19	698908	53988
63	125.065	92.78	709646	54053
64	122.374	83.199	720153	54109
65	124.334	82.333	730828	54109
66	125.356	92.253	741591	54224
67	123.72	88.588	752214	54295
68	119.3	53.051	762457	54295
69	125.85	64.99	773262	54295
70	136.288	94.235	784964	55044
71	124.667	76.656	795668	55490
72	120.73	56.89	806034	55490
73	131.565	93.211	817330	55672
74	127.596	93.913	828286	56094
75	124.134	90.774	838944	56157
76	120.958	75.975	849329	56218
77	121.99	54.31	859803	56218
78	130.551	91.757	871012	56306
79	130.691	93.873	882233	57169
80	119.965	59.447	892533	57180
81	126.675	76.795	903409	57180
82	131.613	94.145	914709	57827
83	123.953	91.973	925352	57947
84	124.333	90.986	936027	57963
85	120.907	72.565	946408	58027
86	122.514	54.453	956927	58027
87	130.086	87.92	968096	58054
88	129.842	94.215	979244	58833
89	119.418	56.878	989497	58841
90	124.998	62.05	1000229	58841
91	136.725	94.216	1011968	59505
92	122.725	78.313	1022505	59948
93	121.87	53.924	1032969	59948
94	131.449	94.051	1044255	60140
95	127.776	94.002	1055226	60763
96	116.925	36.332	1065265	60763
97	131.809	81.741	1076582	60763
98	141.255	94.108	1088710	62401
99	122.826	79.863	1099256	62616
100	124.67	87.048	1109960	62616
101	125.328	93.037	1120721	62677
102	123.604	87.424	1131334	62750
103	123.563	90.841	1141943	62835
104	122.562	82.487	1152466	62835
105	124.586	82.078	1163163	62835
106	125.764	89.002	1173961	62958
107	123.18	83.531	1184537	63019
108	119.838	54.352	1194826	63019
109	126.316	64.418	1205672	63019
110	131.542	94.196	1216966	63494
111	125.114	92.683	1227708	63642
112	122.745	86.085	1238247	63757
113	123.844	85.303	1248880	63757
114	127.962	94.183	1259867	63996
115	123.338	88.814	1270457	64100
116	123.838	91.329	1281090	64134
117	122.16	78.148	1291578	64134
118	123.914	75.201	1302217	64134
119	128.105	93.913	1313216	64325
120	124.086	91.846	1323870	64475
