SendRate(Mb/s)	RTT(ms)	CTotal	Loss	RecvACK	RecvNAK
1	91.1393	125.139	7858	0
2	491.912	594.253	50095	0
3	657.822	1658.71	106576	1950
4	371.397	2006.25	138464	41401
5	393.432	2002.81	172244	94028
6	208.003	2003.78	190103	94028
7	99.9539	2009.03	198685	94028
8	0.139764	2009.22	198697	94028
9	0.232928	2136.28	198717	94048
10	0	2136.28	198717	94048
11	0	2136.28	198717	94048
12	0	2136.28	198717	94048
13	0	2136.28	198717	94048
14	0	2136.28	198717	94048
15	0	2136.28	198717	94048
16	63.8358	2136.28	204198	179160
17	97.9033	400.206	212604	179160
18	99.0567	1105.78	221109	179160
19	76.8932	1983.86	227711	179160
20	48.9037	1992.18	231910	179160
21	50.2683	1995.2	236226	179160
22	49.5905	2005.75	240484	179160
23	47.8316	2008.86	244591	179160
24	47.0634	2007.93	248632	179160
25	47.1118	2008.43	252677	179160
26	45.6442	2009.88	256596	179160
27	41.3105	2009.18	260143	179160
28	41.9292	2008.97	263743	212464
29	37.1058	2009.4	266929	212464
30	34.7647	2008.79	269914	212464
31	34.8118	2008.38	272903	212464
32	27.1132	2008.04	275231	212464
33	26.7996	2008.28	277532	212464
34	27.1712	1942.67	279865	212464
35	27.1366	1874.97	282195	212464
36	27.4858	1798.71	284555	212464
37	27.7076	1736.43	286934	212464
38	27.7896	1679.27	289320	212464
39	27.9979	1641.66	291724	212464
40	28.5467	1593.78	294175	212464
41	28.5349	1564.37	296625	212464
42	29.6414	1551.92	299170	212464
43	29.3494	1533.74	301690	212464
44	30.0365	1557.28	304269	218430
45	31.2604	1573.04	306953	218430
46	31.2606	1614.91	309637	218430
47	32.9591	1694.1	312467	218430
48	33.5082	1766.36	315344	218430
49	33.6595	1893.32	318234	218430
50	35.3136	2001.61	321266	218430
51	35.3004	1979.1	324297	218430
52	35.01	1955.99	327303	218430
53	33.3676	1982.86	330168	218618
54	33.4602	2009.14	333041	219077
55	33.5431	2009.12	335921	219432
56	31.9591	2009.23	338665	219766
57	31.8659	2009.47	341401	220117
58	30.8407	2009.43	344049	220348
59	28.5465	2008.97	346500	222746
60	28.371	2008.26	348936	222935
61	28.9194	1990.44	351419	222935
62	28.7097	1965.67	353884	222935
63	28.9432	1959.77	356369	222935
64	28.918	1945.42	358852	222941
65	29.7453	1937.76	361406	222974
66	29.5248	1937.57	363941	222983
67	30.1306	1952.59	366528	222983
68	29.8964	1975.4	369095	222983
69	30.1295	1995.97	371682	223045
70	29.0114	1994.94	374173	223135
71	28.4407	1979.55	376615	223263
72	28.6268	1965.65	379073	223275
73	28.6745	1961.11	381535	223275
74	29.4654	1946.68	384065	223275
75	29.2096	1933.15	386573	223275
76	29.5472	1940.47	389110	223275
77	29.6169	1957.23	391653	223275
78	29.7913	1964.9	394211	223275
79	29.8399	1989.74	396773	223275
80	30.6547	2009.37	399405	223321
81	30.3992	2008.86	402015	223393
82	29.339	2009.1	404534	223756
83	28.7215	2009.66	407000	223874
84	28.8849	2001.17	409480	223931
85	28.6042	1990.51	411936	223931
86	29.1757	1986.91	414441	223931
87	28.8836	1977.69	416921	223942
88	27.649	1956.76	419295	224024
89	27.4526	1943.51	421652	224026
90	27.5548	1917.63	424018	224026
91	28.3011	1846.86	426448	224026
92	27.7654	1801.33	428832	224026
93	28.0693	1770.83	431242	224026
94	28.6277	1736.03	433700	224026
95	28.6388	1696	436159	224026
96	29.0462	1694.31	438653	224026
97	29.1974	1685.39	441160	224026
98	29.0923	1690.39	443658	224026
99	30.073	1698.81	446240	224026
100	29.7568	1704.88	448795	224026
101	30.8179	1739.15	451441	224026
102	30.9693	1774.42	454100	224026
103	31.3539	1834.23	456792	224026
104	32.6695	1897.78	459597	224026
105	32.5066	1934.46	462388	224174
106	31.9006	1940.57	465127	224488
107	30.5378	1961.44	467749	224708
108	30.8998	1991.81	470402	224853
109	30.4917	2008.33	473020	224953
110	29.4551	2008.52	475549	225105
111	29.3038	2009.38	478065	225238
112	29.2225	2009.52	480574	225270
113	30.1657	2009.4	483164	225298
114	29.7695	2005.47	485720	225322
115	29.6761	2007.78	488268	225420
116	28.4769	2009.18	490713	225487
117	28.1505	2009.29	493130	225548
118	28.3489	1992.39	495564	225563
119	28.6398	1965.52	498023	225563
120	29.1639	1939.08	500527	225621
 0.002333norm measurement0.11488
